"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.8442935716637203
3.032258064516128,7.1197963797927395
4.838709677419354,13.549631788907876
6.64516129032258,20.01438355377848
8.451612903225806,26.4960601832448
10.258064516129032,32.987385174530964
12.064516129032256,39.48494631445779
13.870967741935484,45.9871046820724
15.677419354838708,52.493110116135526
17.483870967741936,59.00263144890666
19.29032258064516,65.51548138868867
21.096774193548388,72.03145537009992
22.903225806451612,78.55024480468886
24.709677419354836,85.07140028236645
26.516129032258064,91.5943276609091
28.32258064516129,98.11830469835729
30.129032258064512,104.64250936765237
31.935483870967744,111.16605366140674
33.74193548387097,117.6880187063832
35.54838709677419,124.20748847478397
37.354838709677416,130.72358041287512
39.16129032258064,137.23547201250395
40.96774193548387,143.74242282058736
42.774193548387096,150.24379169093012
44.58064516129032,156.73904928811345
46.387096774193544,163.22778599479147
48.193548387096776,169.7097154774214
50.0,176.18467424702587
