"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,2.343711295420127
3.032258064516128,9.75015326475805
4.838709677419354,17.279306706786638
6.64516129032258,24.85972264407488
8.451612903225806,32.47658199676195
10.258064516129032,40.12331141267805
12.064516129032256,47.79644396404023
13.870967741935484,55.49400231572595
15.677419354838708,63.214798619574665
17.483870967741936,70.95806741217307
19.29032258064516,78.72325188447311
21.096774193548388,86.5098748363736
22.903225806451612,94.31746215417469
24.709677419354836,102.14550081186297
26.516129032258064,109.99341994507007
28.32258064516129,117.86058716581007
30.129032258064512,125.74631459482958
31.935483870967744,133.6498706928399
33.74193548387097,141.57049512904788
35.54838709677419,149.50741476698914
37.354838709677416,157.45985945674707
39.16129032258064,165.42707675941858
40.96774193548387,173.40834504037858
42.774193548387096,181.40298458813967
44.58064516129032,189.4103665724409
46.387096774193544,197.42991976853858
48.193548387096776,205.4611350589043
50.0,213.50356778811457
