"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.2522572282732251
3.032258064516128,5.9920880557927205
4.838709677419354,11.969372910380816
6.64516129032258,17.981654078946423
8.451612903225806,24.010362281242905
10.258064516129032,30.048274265795413
12.064516129032256,36.092042031150605
13.870967741935484,42.14004821614334
15.677419354838708,48.191537721114216
17.483870967741936,54.24616927039546
19.29032258064516,60.30375603392436
21.096774193548388,66.36411367557584
22.903225806451612,72.42697739810828
24.709677419354836,78.49196501950695
26.516129032258064,84.55857036160768
28.32258064516129,90.62617567522882
30.129032258064512,96.69407502987318
31.935483870967744,102.76150302508998
33.74193548387097,108.82766500664547
35.54838709677419,114.8917663032401
37.354838709677416,120.95303893925355
39.16129032258064,127.01076492099564
40.96774193548387,133.06429562166565
42.774193548387096,139.11306707153736
44.58064516129032,145.15661114583713
46.387096774193544,151.19456276991917
48.193548387096776,157.22666335345968
50.0,163.2527607371751
