"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.27963585917922706
3.032258064516128,1.4141924345693706
4.838709677419354,2.567800563518547
6.64516129032258,3.7258180562957164
8.451612903225806,4.885857460411055
10.258064516129032,6.047047452962375
12.064516129032256,7.208979243185012
13.870967741935484,8.371435866147126
15.677419354838708,9.534293164352002
17.483870967741936,10.697474894928131
19.29032258064516,11.860929590700417
21.096774193548388,13.024617859348869
22.903225806451612,14.188505346318028
24.709677419354836,15.352559005884128
26.516129032258064,16.516745368116347
28.32258064516129,17.681030009027122
30.129032258064512,18.845377723496664
31.935483870967744,20.009753079768316
33.74193548387097,21.174121149615647
35.54838709677419,22.338448283914275
37.354838709677416,23.50270285303791
39.16129032258064,24.666855903916744
40.96774193548387,25.830881706566615
42.774193548387096,26.99475817644253
44.58064516129032,28.15846716776977
46.387096774193544,29.32199463893668
48.193548387096776,30.485330695208983
50.0,31.648469517179667
