"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.22011686235930697
3.032258064516128,1.203738461512072
4.838709677419354,2.205000157183514
6.64516129032258,3.210149189367734
8.451612903225806,4.217063020516714
10.258064516129032,5.224977504665547
12.064516129032256,6.23353560630319
13.870967741935484,7.242547430416035
15.677419354838708,8.251903619272454
17.483870967741936,9.261536566397018
19.29032258064516,10.271400613927014
21.096774193548388,11.281461230433386
22.903225806451612,12.291688994212992
24.709677419354836,13.302056352234487
26.516129032258064,14.312536042297403
28.32258064516129,15.323100516353264
30.129032258064512,16.333721951857704
31.935483870967744,17.344372588015712
33.74193548387097,18.355025218927032
35.54838709677419,19.365653737413115
37.354838709677416,20.376233663623633
39.16129032258064,21.386742618727126
40.96774193548387,22.397160720917167
42.774193548387096,23.40747089189562
44.58064516129032,24.41765906909365
46.387096774193544,25.427714323673523
48.193548387096776,26.437628887705486
50.0,27.44739809643399
