"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.13217332139072227
3.032258064516128,1.1125901824833673
4.838709677419354,2.1170367881390706
6.64516129032258,3.1257782357770414
8.451612903225806,4.13640767875772
10.258064516129032,5.1480912443446325
12.064516129032256,6.160446007222094
13.870967741935484,7.1732702267806
15.677419354838708,8.18644852344222
17.483870967741936,9.199910097619075
19.29032258064516,10.213607596756592
21.096774193548388,11.227505613052621
22.903225806451612,12.241574286490911
24.709677419354836,13.25578584142655
26.516129032258064,14.270112877767675
28.32258064516129,15.284527719255463
30.129032258064512,16.299002384864625
31.935483870967744,17.313508907139866
33.74193548387097,18.328019821060025
35.54838709677419,19.34250871173673
37.354838709677416,20.356950751499205
39.16129032258064,21.37132318439654
40.96774193548387,22.38560573390731
42.774193548387096,23.399780921109528
44.58064516129032,24.413834288001027
46.387096774193544,25.427754525645856
48.193548387096776,26.441533510303163
50.0,27.455166253292077
