"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,4.238822473758789
3.032258064516128,13.962383837000198
4.838709677419354,23.82659069184451
6.64516129032258,33.765589796887554
8.451612903225806,43.76159569514767
10.258064516129032,53.80609447804429
12.064516129032256,63.894464022804094
13.870967741935484,74.02405364409272
15.677419354838708,84.19328141042581
17.483870967741936,94.40113212147645
19.29032258064516,104.64685376836776
21.096774193548388,114.92977070719382
22.903225806451612,125.24917270408483
24.709677419354836,135.6042554389253
26.516129032258064,145.99409606800904
28.32258064516129,156.41765218729574
30.129032258064512,166.87377576003016
31.935483870967744,177.3612359189679
33.74193548387097,187.87874629905514
35.54838709677419,198.4249938517832
37.354838709677416,208.9986670428228
39.16129032258064,219.5984820232005
40.96774193548387,230.2232058587008
42.774193548387096,240.87167625614654
44.58064516129032,251.54281748025664
46.387096774193544,262.2356523417697
48.193548387096776,272.9493102788175
50.0,283.6830316638538
