"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.398671571776089
3.032258064516128,6.11194427317243
4.838709677419354,12.019980312595246
6.64516129032258,17.96151642343698
8.451612903225806,23.918879830621204
10.258064516129032,29.88514675125404
12.064516129032256,35.85709923305035
13.870967741935484,41.83318199884696
15.677419354838708,47.81266857319121
17.483870967741936,53.795228961934384
19.29032258064516,59.78067943862143
21.096774193548388,65.7688361906307
22.903225806451612,71.75943572648849
24.709677419354836,77.75209978941395
26.516129032258064,83.74632953126606
28.32258064516129,89.74151801858498
30.129032258064512,95.73697325770831
31.935483870967744,101.73194628499876
33.74193548387097,107.7256606386617
35.54838709677419,113.7173408184829
37.354838709677416,119.70623824809533
39.16129032258064,125.69165387411985
40.96774193548387,131.67295694904803
42.774193548387096,137.649599815925
44.58064516129032,143.62112869218262
46.387096774193544,149.5871905726905
48.193548387096776,155.54753646116413
50.0,161.50202120860246
