"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,3.931559625733861e-09
1.225806451612903,18.939766007337557
3.032258064516128,48.10663151237056
4.838709677419354,77.89457827664823
6.64516129032258,108.21495746393327
8.451612903225806,139.01205271273463
10.258064516129032,170.25301673880443
12.064516129032256,201.9201123705249
13.870967741935484,234.0049235660929
15.677419354838708,266.50450935410316
17.483870967741936,299.41874712746056
19.29032258064516,332.74848397660946
21.096774193548388,366.49428801020866
22.903225806451612,400.6556586293045
24.709677419354836,435.2305859257689
26.516129032258064,470.2153698600587
28.32258064516129,505.6046268295375
30.129032258064512,541.3914260981273
31.935483870967744,577.567511307013
33.74193548387097,614.123572809267
35.54838709677419,651.0495449513909
37.354838709677416,688.334908918659
39.16129032258064,725.9689867097431
40.96774193548387,763.941215559318
42.774193548387096,802.2413949990205
44.58064516129032,840.8599009945914
46.387096774193544,879.787863417728
48.193548387096776,919.0173046449497
50.0,958.5412384170936
