"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.03489733139064151
3.032258064516128,2.5630753826613906
4.838709677419354,5.245700125104777
6.64516129032258,7.942807934313011
8.451612903225806,10.646164609142597
10.258064516129032,13.352934839528139
12.064516129032256,16.06184018865953
13.870967741935484,18.77223823452035
15.677419354838708,21.48379171603318
17.483870967741936,24.19631544192431
19.29032258064516,26.909694643697986
21.096774193548388,29.623839054952036
22.903225806451612,32.338657590874625
24.709677419354836,35.05404578594803
26.516129032258064,37.76988127536251
28.32258064516129,40.48602424182795
30.129032258064512,43.20232075463053
31.935483870967744,45.9186076053651
33.74193548387097,48.63471771733261
35.54838709677419,51.35048553494421
37.354838709677416,54.065752025222885
39.16129032258064,56.780369074890444
40.96774193548387,59.49420316600758
42.774193548387096,62.20713827770883
44.58064516129032,64.91907800352762
46.387096774193544,67.62994690186135
48.193548387096776,70.33969111687063
50.0,73.0482783220846
