"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,4.699387664561781
3.032258064516128,18.885243058472145
4.838709677419354,33.28337111307133
6.64516129032258,47.7744099624715
8.451612903225806,62.31708420735098
10.258064516129032,76.89178594242753
12.064516129032256,91.48897540145316
13.870967741935484,106.10432534206176
15.677419354838708,120.73619253210134
17.483870967741936,135.38407489122727
19.29032258064516,150.04763894256087
21.096774193548388,164.7261379469558
22.903225806451612,179.41811027589563
24.709677419354836,194.12127568385262
26.516129032258064,208.83256505901775
28.32258064516129,223.54823404470136
30.129032258064512,238.2640236699984
31.935483870967744,252.97534166122568
33.74193548387097,267.67744635032653
35.54838709677419,282.3656212378815
37.354838709677416,297.0353326611144
39.16129032258064,311.6823660671939
40.96774193548387,326.3029384760617
42.774193548387096,340.8937861445941
44.58064516129032,355.4522274464777
46.387096774193544,369.97620172126756
48.193548387096776,384.4642854231451
50.0,398.9156873730572
