"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,3.7567272817840665
3.032258064516128,12.96633998722571
4.838709677419354,22.29084963171207
6.64516129032258,31.661315332447213
8.451612903225806,41.056124056431315
10.258064516129032,50.46560100778847
12.064516129032256,59.88511308332794
13.870967741935484,69.31252826963531
15.677419354838708,78.7469759510683
17.483870967741936,88.18812751405298
19.29032258064516,97.6357585446635
21.096774193548388,107.08949308364849
22.903225806451612,116.54867324392568
24.709677419354836,126.01231487720382
26.516129032258064,135.4791200241113
28.32258064516129,144.94752432864357
30.129032258064512,154.41576356898
31.935483870967744,163.88194819403884
33.74193548387097,173.34413837144032
35.54838709677419,182.8004146987982
37.354838709677416,192.24894159418676
39.16129032258064,201.6880216549389
40.96774193548387,211.11614012708284
42.774193548387096,220.53199919754093
44.58064516129032,229.9345422097372
46.387096774193544,239.32296818068914
48.193548387096776,248.69673720908386
50.0,258.0555675348906
