"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,9.541667324260425
3.032258064516128,40.5810698699691
4.838709677419354,72.4628877594996
6.64516129032258,104.9904576352989
8.451612903225806,138.09466870373288
10.258064516129032,171.73163191097544
12.064516129032256,205.8771262222448
13.870967741935484,240.51945182364722
15.677419354838708,275.65451664995317
17.483870967741936,311.2824237477119
19.29032258064516,347.4050631741429
21.096774193548388,384.0244448939215
22.903225806451612,421.1416025131125
24.709677419354836,458.75593742246787
26.516129032258064,496.8648964952996
28.32258064516129,535.4638954849632
30.129032258064512,574.5464172192812
31.935483870967744,614.1042286201081
33.74193548387097,654.1276731862139
35.54838709677419,694.606005799375
37.354838709677416,735.5277447364181
39.16129032258064,776.8810219345108
40.96774193548387,818.6539172513294
42.774193548387096,860.8347660539614
44.58064516129032,903.4124322735399
46.387096774193544,946.3765413226901
48.193548387096776,989.7176691711323
50.0,1033.42748553218
