"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.08486069197492906
3.032258064516128,0.888356702540439
4.838709677419354,1.7143224416919465
6.64516129032258,2.543912492861588
8.451612903225806,3.375071469151526
10.258064516129032,4.207101650208933
12.064516129032256,5.039684823351575
13.870967741935484,5.872653141437026
15.677419354838708,6.7059099656265895
17.483870967741936,7.539395530712832
19.29032258064516,8.37306979718011
21.096774193548388,9.20690318015005
22.903225806451612,10.040871379936213
24.709677419354836,10.874952534192467
26.516129032258064,11.709125745038355
28.32258064516129,12.54337043205773
30.129032258064512,13.37766617494989
31.935483870967744,14.211992834236266
33.74193548387097,15.046330815709176
35.54838709677419,15.880661393709488
37.354838709677416,16.714967040252642
39.16129032258064,17.549231727678457
40.96774193548387,18.38344118581435
42.774193548387096,19.217583103233356
44.58064516129032,20.051647267762583
46.387096774193544,20.885625645132755
48.193548387096776,21.71951239725427
50.0,22.553303843528816
