"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,5.767660332868985
3.032258064516128,37.83617440696598
4.838709677419354,70.97401352108427
6.64516129032258,104.82346319072373
8.451612903225806,139.3104538375199
10.258064516129032,174.38547022641157
12.064516129032256,210.02091524242286
13.870967741935484,246.20345068661578
15.677419354838708,282.92852578217355
17.483870967741936,320.19655224202774
19.29032258064516,358.0101861643578
21.096774193548388,396.37242639179493
22.903225806451612,435.28534458917477
24.709677419354836,474.7493061022609
26.516129032258064,514.762565599852
28.32258064516129,555.3211413986473
30.129032258064512,596.418890317177
31.935483870967744,638.0477209331758
33.74193548387097,680.1978968125592
35.54838709677419,722.8583924751865
37.354838709677416,766.017273705915
39.16129032258064,809.662080642657
40.96774193548387,853.7801972814572
42.774193548387096,898.3591950275456
44.58064516129032,943.3871410334389
46.387096774193544,988.8528645730431
48.193548387096776,1034.7461768071887
50.0,1081.0580411382327
