"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,3.6160149557949626
3.032258064516128,15.80805151211241
4.838709677419354,28.232996911238022
6.64516129032258,40.773790431076996
8.451612903225806,53.404424341724855
10.258064516129032,66.11220951188413
12.064516129032256,78.89022630842442
13.870967741935484,91.73453994793256
15.677419354838708,104.64285796565389
17.483870967741936,117.61376654493642
19.29032258064516,130.64625878272568
21.096774193548388,143.73943859872256
22.903225806451612,156.89234157495804
24.709677419354836,170.10383682964383
26.516129032258064,183.37258516061473
28.32258064516129,196.69703542027804
30.129032258064512,210.07544580240943
31.935483870967744,223.50592026268646
33.74193548387097,236.98645299433764
35.54838709677419,250.5149759214654
37.354838709677416,264.08940569237956
39.16129032258064,277.70768776992225
40.96774193548387,291.3678360244791
42.774193548387096,305.0679668199943
44.58064516129032,318.8063270084904
46.387096774193544,332.58131556320114
48.193548387096776,346.3914988202089
50.0,360.23561948745146
