"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,1.1113217477924482
3.032258064516128,5.22081141003494
4.838709677419354,9.395670617958668
6.64516129032258,13.58862389899505
8.451612903225806,17.79031966381936
10.258064516129032,21.997036948428768
12.064516129032256,26.20702100964902
13.870967741935484,30.419402437882038
15.677419354838708,34.63375048164628
17.483870967741936,38.849843907674746
19.29032258064516,43.06754113428613
21.096774193548388,47.28670591306135
22.903225806451612,51.50716773074012
24.709677419354836,55.72870474316946
26.516129032258064,59.951041180342244
28.32258064516129,64.17385362747036
30.129032258064512,68.3967822841959
31.935483870967744,72.61944453612146
33.74193548387097,76.841449068299
35.54838709677419,81.06240938741098
37.354838709677416,85.28195606005758
39.16129032258064,89.49974727110323
40.96774193548387,93.71547750127456
42.774193548387096,97.92888425053329
44.58064516129032,102.13975281745947
46.387096774193544,106.34791920217663
48.193548387096776,110.55327124201288
50.0,114.75574812178878
