"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,0.017744996338738616
3.032258064516128,5.027463750140544
4.838709677419354,10.466636206643107
6.64516129032258,15.939428298412398
8.451612903225806,21.42750546205113
10.258064516129032,26.92402036745711
12.064516129032256,32.42583727209255
13.870967741935484,37.9314342195689
15.677419354838708,43.44008664282835
17.483870967741936,48.95145733389444
19.29032258064516,54.465362726974725
21.096774193548388,59.98163641530387
22.903225806451612,65.5000539671663
24.709677419354836,71.02029826741949
26.516129032258064,76.54195147694672
28.32258064516129,82.06450375035209
30.129032258064512,87.58737169089935
31.935483870967744,93.10992164320389
33.74193548387097,98.63149450927293
35.54838709677419,104.1514299277627
37.354838709677416,109.66908847000389
39.16129032258064,115.18387106226773
40.96774193548387,120.69523521398645
42.774193548387096,126.2027078747105
44.58064516129032,131.70589490258726
46.387096774193544,137.20448723574495
48.193548387096776,142.6982639359218
50.0,148.18709233390445
