"x","y"
-6.0,nan
-4.193548387096774,nan
-2.3870967741935485,nan
-0.580645161290323,nan
1.225806451612903,5.370008185699649
3.032258064516128,37.53711836894644
4.838709677419354,70.80792425062407
6.64516129032258,104.7974740389712
8.451612903225806,139.43125119928365
10.258064516129032,174.6591323023002
12.064516129032256,210.45314794373573
13.870967741935484,246.7997786023265
15.677419354838708,283.69442312614746
17.483870967741936,321.13752883796866
19.29032258064516,359.13183946253076
21.096774193548388,397.6804676421461
22.903225806451612,436.78560574235166
24.709677419354836,476.44773290286525
26.516129032258064,516.6652013704436
28.32258064516129,557.4341051348433
30.129032258064512,598.7483519358038
31.935483870967744,640.5998758504936
33.74193548387097,682.9789414788809
35.54838709677419,725.8745020455394
37.354838709677416,769.2745826678699
39.16129032258064,813.1666669349953
40.96774193548387,857.5380702054645
42.774193548387096,902.3762870637361
44.58064516129032,947.6693035208892
46.387096774193544,993.4058670795665
48.193548387096776,1039.575709912059
50.0,1086.169722262481
